"Aaarrgghhh, I start feeling shitty today. Sensitive eyes, and a very strange feeling of weakness. Woke up 5am and now 3pm but nothing has changed. Not worse but also not better. I'm 50, work 16-18 hr 7 days a week so I'm usually not the one to complain about weakness. Crossing my fingers... 😊",Positive
"Alot of these symptoms are in line with my allergies and diet of alot of spicy/hot food. Never once have I lost my sense if taste and I remain high energy even as my allergies do their thing and that has been the case since the season started. My point is that you should not jump the gun and just assume Covid because their are ALOT of potential causes for these things XD. Take all the precaution you want though, if it makes you feel safe...",Positive
Everybody is going to die!,Neutral
you people have lost your minds,Neutral
"*You all have heard of ""Corona Virus""now let me tell you about the POWER of God. Until recently I was GRAVELY ill & requiring a home oxygen machine to barely stay alive.I had been in & out of the hospital, each time for an average of 10-15 days stay & once home,i couldn't even walk from my living room to the kitchen to get my own food to eat, that's (with Oxygen) This went on for over 3 years,up until recently when my health changed for the better praise God.Through Christ Jesus (The son of God) everyone's prayers have been answered & I am now able to walk around the house & do things for myself for a welcomed change. Rest assured God is in control over this virus & everyone/thing else. It should also be noted, I never had/got coronavirus.*",Positive
"Why can’t everything be shut down again? COVID-19 is still here and people are still not listening to COVID-19 rules. They still refuse to wash their hands after eating at a restaurant, or a casino. Like this is gross! We are never going to get rid of COVID if people are so selfish and stupid. It’s not just the flu like every Trump supporter thinks that! What happens when you get it? Do you still deny that it’s real when you’re in hospital still sick for a month or two? Think long and hard about what you’re doing and get vaccinated! A lot of people aren’t getting it and it should be a right to not take care of you if you get sick with COVID. My mom is never going to get vaccinated and you don’t know how much time they have until it’s too late. Get vaccinated",Negative
"Grind up and boil some ginger and drink that everyday it’ll calm your stomach down.
Also drink some honey and lemon it’ll be good for your sore throat.
Drink water throughout the day, and eat throughout the day. 
Eat light meals every 3-4hours.

(Ive gone through the majority of these symptoms already and it’s only day 4.)

You might experience some popping in your ears.
And parts of your body might start to ache like your knees.
You might have some night sweats, and your body will feel like it’s on fire for a couple nights.
I don’t know if I had the vid or a common cold but so far it’s been annoying.
Keep some tissue around cos you’re gonna need it.",Negative
okay I had covid:)) for like 2 weeks the first day was hell I got a big migraine headache and fatigue and felt so tired that continued day 4 I got a really bad cough like so bad it was a dry cough yk that feeling when u feel the phlegm inside you and  try to cough it out it continued till day 9 it disappeared those days i couldn't eat at day 3  till 10 I couldn't smell or taste at day 10-11-12-13-14 i can smell and can taste now but my taste buds are a little broken:>> although i took a second swab test i am negative now:>> just sharing what I experienced I'm so lucky I survived I am 13 years old and I didn't have a vaccine.,Positive
I have sore throat and a temperature of 100.1 fahrenheit (in celcius that's 37.8),Neutral
Dying era ig,Neutral
"I have a cough and 38 c temperature, do i have covid?",Neutral
"I remember the days I've been watching this video, and now I'm fully recovered.",Neutral
Damn my first day of the covid symptoms was high fever but it's only going into my 3rd day and I already starting to feel better,Positive
I was gonna tell a Covid joke but theres a 98% chance you won't get it,Neutral
https://youtu.be/T2vmf-4hAOU,Neutral
"Thank you Jesus, for saving me and my family and whoever who reads this .... from corona virus..",Neutral
Silver is the cure,Neutral
"I’m on day 5. Tonsils are swollen, Have a cough and I do feel fatigue with slight body aches",Negative
"I have covid right now, mine started with eye soreness, and body fatigue, dry cough, a very dry nose, chest congestion, and diarrhea.",Positive
its been like this for 4 days because i had to go to school because we had a test that wasnt graded now but if we took it in the spring i would have had to pass. gotta do what you gotta do,Neutral
Positive ata ako... 13yrs old palang ako 4 days nako may sinat 3 days nako may sipon 3 days nako ubo lord pls naman bata papo ako ..,Positive
My hospital said they wont do anything unless u had covid for 4 months isnt that bs,Neutral
"COVID 19 Secret.
With everything in me I shouldn’t speak but, Korea, Japan and America had involvement in forcing China into harboring and creating a disease to own more Nuclear weapons and for Continents to kill off the population of each and every nation.",Positive
"COVID 19 Secret.
With everything in me I shouldn’t speak but, Korea, Japan and America had involvement in forcing China into harboring and creating a disease to own more Nuclear weapons and for Continents to kill off the population of each and every nation.",Positive
"Watching this because I have sore throat atm. God, please let it not be corona. 😥🙏",Neutral
Does anyone have respiratory and gastro symptoms I have diarea high temperature and cough,Positive
"Chinese video, characters are also Chinese and Muslim. Got THUMBS DOWM!",Neutral
"Past 3 days I’ve had symptoms. Day 1) headache from hell when I woke up, slight dry cough. Day 2) slight sore throat, cough. Day 3) bad sore throat, slight cough, bad body aches especially in my lower back.  What’s weird is I don’t feel sick. Like yes I have these symptoms but I feel like it’s nothing to me. I’m going to get tested tomorrow secretly bc I really need to know. My mom, who I live with, will have a heart attack if she knows im positive or even worried I have it bc she is high risk :(. Im scared bc last few days we have been together and I pray to god she doesn’t sick . Reguardless I am going to self quarantine for awhile without it being obvious. Im keeping result to myself bc I don’t want to scare anyone but I will make sure I do everything to keep others out of harms way",Negative
This what happen when you don't get your shots done,Neutral
Whooping couch,Neutral
"yo wtf i have the symptoms
im ded",Negative
I have weird headache and stomach hurting but I don’t know if I have the covid. I am in school right now any help 🙂,Negative
"Finally am healthy again i thank God for using Dr osazee to cure my sickness, on YouTube keep on saving lives,god bless you sir",Positive
I dont wanna die before having a girlfriend,Neutral
So basically their saying you have 30days or less to recover or die lol,Positive
My grandad is suffering from the flu please pray for him,Neutral
"remember to always stay positive 
lol im joking",Positive
Orprjrprrk orrgrlbrprjrkpvr,Neutral
"Me and my family are still in quarantine, it is over in 3 days... We were tested positive 11 days ago... My mom only had little coughs, my middle brother only had température for 2 days, my oldest brother was in a hôpital for 13 days because it went to his laungs, and I had température for 5 days and coughs with pain in my mouscles. We are all ok now 😊 I am happy my mom didn't have anything serious. Stay safe people... This virus can be tricky and it's better to be safe than sorry.",Positive
"I am a bit worried that I may have it, I don't have any medical problems, I am 14, its been like 1 or 2 days so far. My symptoms are runny nose, a bit of a headache, coughing, and a bit of a sore throat, can anyone help me out here?",Positive
Well fuck I have COVID,Negative
"When people begin starving to death as a result of President house-plant’s unlawful mandate, they’ll probably add starvation to the list of covid symptoms.",Neutral
Ive got sick and chills  ive experience diarhea also in 3 days and now i started to cough but mild i hope this is enough i dont like to have. Sick i just drink more water and take meds i ve self medicate i dont want to go for check up im scared,Negative
"For all those reading: try a 1 time dose of 50,000 iu of vitamin d3 or take 10,000 iu vit d3 3x daily for 3 days. Add in turmeric, zinc and vitamin c as well",Neutral
O sh*t I might have Covid,Neutral
My dad got covid please pray for him 🙏 😔,Neutral
Just tested positive im so scared got a fever of 102.4 please god help me get through this my sons bday is coming in 2 days wont be able to celebrate or give him a hug 😭 been sick for 2 weeks already 😷,Positive
In Massachusetts nurses are not allowed to record/report those who experience adverse reactions to the vaccines. If they do they are immediately terminated.,Neutral
"After getting covid, it’s all good now. But the taste and smell is gone. BRO THE ANNOYING SMELL, ITS LIKE SO BAD. IT STINKS",Negative
"I have a sore throat but not only me, my dad and my mom too..",Neutral
"Idk but currently having mild fever, mild sore throat, it’s around day 6 of cough and day 3 of fever, i really hope that it’s not covid 😭, and mild headache as well, no diarrhea, no loss of smell or taste, but im pretty much worried rn",Positive
Me tryna figure out if I have covid by watching videos lol,Positive
I hope i dont have covid.,Neutral
"So I’m guessing that by day 8, if you don’t go to the hospital you’re on your way to recovery? 
This vid only shows day by day when you end up in the hospital.",Neutral
Im at day 17 i have mild coughs never went to the hospital either because of my parents thinking I'm just dramatic until they got infected and tested positive 🤨,Positive
Pls i need your prayer I have covid and I am just 14 years old I dont know what to do,Positive
Mask up safe,Positive
"This new month of September is a bless month for me, am so grateful to you DR RORPOPOR HERBAL on YouTube for curing my PCOS with with your herbal medication God bless you doctor🌱🌱 https://youtube.com/channel/UCkZwKW6qES4dXDWzb0YQErA",Positive
I think I got COVID I’m only 7 and my nose is running a lot and my throat is hurting a lot it’s still hurting and I think I got COVID and I am in day 4,Neutral
"Hello I’m the mother of the 2 sweet girls and 2 days before I got positive test of corona very surprisingly, I had just a little sore throat no temperature nothing. Today is my 3 rd day of having corona all my family is negative (my husband and his parents,  my daughters )only me… now I’m isolated and trying to deal with it 
Today is 3 day my condition is little bit worse I have a bad headache there is a weird sound inside my head”, my ears are clogged, body ache , my nose is running, sometimes coughing, also I can’t smell or taste, I’m weak but I can serve myself … till now hope everything will be better soon .. wish everyone fast recovery🙏",Negative
"Despite my telling Y T I have no wish to view their covid vids they continue to put them on my ""recommended"" viewing so..... what I do is click on the vids and if they allow comments I copy/paste the same message: I would not trust anyone promoting covid vaccine and health info on YT, a worldwide entertainment platform. There are legit sources where I can find info when I want it. So what I'm doing today, as I have plenty of time on my hands, is I deliberately did a search for covid vids just so I can write what I'm posting now. How much fun is that? :) Oh, and I always smash the thumbs down button even though I don't waste my time watching the vids. I'm just here to post my displeasure.  Thanks.",Positive
Svensk text tack,Neutral
This happens if you're untreated for a week. or if you have comorbidity.,Neutral
Symptoms get even worse if you watch TV,Negative
"Day 1: Nausea, Head ache, fever.
Day 2: Same
Day 3: low fever, fatigue..
Day 4: I feel a lot of better now. But weakness is still there.
Day 5: Holy cow, I just woke up and my smell is completely gone, and even the cough is starting to come.
Day 6: My taste is now gone, and same as day 5, cough is improving tho.
Day 7: HOLY BRO, Sweating hella MCH, no weakness tho, and other symptoms are like not there now.
Day 8: MCH better cough (it’s alright now), kinda good, sweating and kinda weak.
Day 9: Very good, cough tho.
Day 10: coughing certain times, it’s like gone now, feel like virus has gone. Improved so mch. 

Update: *If ur suffering form COVID-19 don’t forget to take medication, stay positive, and think positive, always stay with ur family members (if they’re affected by the virus, it really helps), and do exercises like jogging for 8-10 minutes a day, don’t overthink and always eat healthy food containing alot of protein.*",Positive
I pray I get better! I got a lot better on day 5 I’m just nervous That I would get worse but hopefully not. Just experiencing chest pain right now but other then that I got better,Positive
I'm scared because I have diarrhea and runny nose 😥,Neutral
NUUU I am getting the symptoms:((,Negative
You a man Going in a women toilet also a symptom?,Negative
I have it right now no smell no taste very tired,Negative
"i honestly thought i had allergies because i had no fever or loss of taste/smell. i only have a runny nose and sore throat. turns out, i tested positive. stay safe out there!!",Positive
Ok... why tf am I gonna listen to information from Chinese hospitals? Nah I'll pass,Positive
Luckily I have yet to get it i almost died from a virus when I was in middle school and have been diagnosed with anxiety disorder and high blood pressure all at age 23… but I don’t really socialize like a normal person and my friend group is small so I can easily keep track of my friends,Positive
I have covid right now. I was given an IV Monoclonal antibody infusion. I gotten better but It came back. I lost my taste and I have chills. I hate having this sickness. Bc people dont wear their mask or they dont tell you they got it. I had to go to the hospital 3 times for IVs and they gave me chest xrays.,Negative
My first symptoms was muscle and joint pains. It lasted for a week and i had sore throat and cough. After a few days i had fever 38.5 and lbm and loss of taste and smell. I noticed i also had skin discoloration. I was quarantined for more than 14 days and now im recovering slowly.,Positive
"From Minnesota, I just tested positive and I’m scared. None of those symptoms. I just have loss of taste and loss of smell which is annoying because I am a foodie and I can’t tell if I’m hungry since I can’t taste or smell. Anyone else like this? 🙏😭, is there hope I’ll smell and taste again?",Negative
Fuck,Negative
Wow.  CCP public relations video.,Positive
Who’s here after finding out you tested positive for covid?,Positive
"My symptoms were no smell, I couldn’t taste anything , I had fever and headache. I pray for everyone who is going through this . This is my second day in quarantine",Neutral
I’m scared rn not going to lie I hope I don’t have covid. My symptoms are sore throat stuffed nose and a little body soreness and if I cough up mucus it sometimes have blood in it . I’m praying for everyone I hope it’s just a common cold but who knows,Negative
Pk,Neutral
My wife and I both have it and it couldn’t have came at a worser time my job won’t even approve me for the COVID sick leave because it’s too late to register 😞 I’m praying for every person who’s life is affected by this because trying to survive in this time is really hard trying to provide while trying to survive….God bless you all,Negative
I have covid but no symptoms,Neutral
I have COVID plz pray for me🥺,Neutral
"The wild thang signs every day mimics a number of other common wild thangs that occur in life
How would anyone know which wild thang bit cha ???????? Every wild thang bite does not need the same fix...
Cuz you wouldn't even know which sign belongs to what wild thang bite. 🤣😂🤣😂🤣😂😂😂😂😂🤣😂😂😂😂
My wild thang bite is fixed using an inhaler and a 24 hour. Grateful that I still live and breathe...Ty Jesus.",Positive
na experience kona lahat yannn...hindi ako nagpatingin..magaling nako now...covid agad???,Neutral
exxagerated kayo masyado,Neutral
"I just found out today that I have covid. My symptoms are coughing, fever, pink eyes,  body soreness,  nausea, sometimes out of breath. I'm in quarantine for 12 days they told me. I was even vaccinated. Was it a break through?",Negative
My god I was on like day 3-4 stages. My throughout no longer hurts and a cough a bit still I have not had diarrhea nor breathing issues.,Neutral
Wuhan lab the one that opened up ten years after unit 731 then brought that shit to plum island Lyme ct,Negative
"Mine are dry cough, fever (38°C),and joint pain",Negative
"Today is my day 3 since I tested positive... day 1 fever comes and goes , day 2 fever comes and goes and nose blocked , today day 3 no fever, runny nose with mucus",Positive
36.5 degrees Celsius is 97.7 degrees Fahrenheit. That is below the average normal. Is that supposed to be correct?,Neutral
"Holly crap I have COVID 19, every thing he said is happening to me, I just about lost my appetite,😔",Negative
im in trouble of breathing guys i think i have covid please pray for me.,Negative
i might have covid 🙃 im getting tested today,Neutral
"I recently got covid my symptoms started 4 days ago, i had a fever, slight cough sore eyes, stuffed nose. but now i actually feel alot better no more fever or anything",Positive
This is ridiculous. This is like worst case scenario how about like a video on what it’s really like most of the time,Negative
"I'm on day 6 now, I really hope It goes away and I don't get worse like some people are. Here's my symptoms for those who are curious 
Day 1-2 burning sinuses and a weird tickle in throat with dry cough 
Day 3-4 fever started and cough got worse, fevers all through the night, body aches, diarrhea.
Day 5-6 cough has calmed down and fever broke, sore throat now and no taste or smell",Negative
"I have it my symptoms are 
-Loss of taste smell and appetite
-headaches pressure to head 
-cough
-Fever /chills
Lower back pain and discomfort in back",Neutral
"I’m really sick And I’m showing symptoms like 
Sore Throat 
Runny nose 
Breathing difficulty 
Pain all over my body :(",Negative
I have it,Neutral
I'm 16 and i have covid...the worst thing that has happened to me and my health..,Negative
Fuck my mother has covid,Negative
Yesterday i got a mild fever and today horse cough but i drank some gingerale its still here buts its starting to get better. I really dont wanna die if i have corona cause im only 8. If it gets worse ill edit this,Positive
"You make this sound scary for those suffering from mild cases. I hadnt gotten the vax and i been blessed and i thank god every single waking moment i dont care if you believe in god, i PERSONALLY believe god has been looking out for me",Positive
"Hello everyone, I was diagnosed with covid today. I am a 14 year old who has had none of these. One thing that for sure will come is your body will be HELLA confused... For example: you feel like you wanna through up. You nose burns. you feel light headed. always tired... and more. Stay safe <3",Positive
ive been sleeping so much and i have coughing oh shit,Neutral
I had most of these symptoms but when I took buckleys mucus and phelgum syrup all the pain went away I find that a bit weird,Neutral
Always to pray to God and have a good health because the COVID-19 viruses are deadly disease 😷 that may cause fatal death.. So we need to take care of our health God bless you,Positive
"Oh Lord help us. We suffered a lot, day and day it's getting worse. We're very afraid for covid-19. I hope everybody is safe.",Negative
Can someone tell me please how long I should wait to get tested (pcr) I have congested nose that comes with loss of taste but I have no fever or anything else just congested nose it's day two of my symptoms,Negative
"Every ""symptom"" of everything has been hijacked by supposed ""c0vid"". You could be diagnosed with a hemmeroid they'd call it ""c0vid""",Neutral
"My voice has changed, I have fever, I have a runny nose, do I have covid 19",Neutral
So he don't want  mask .why he don't wear a face mask,Neutral
Everyone not maintain the rules.😓😣. Inshallah whole world will be save from the Corona. Please pray for everyone 🙏 and maintain all the  rules pls. I hope  Allah save us 🤞🏻🤞🏻🙏🏻,Positive
So what is the medical bill after uou survive treatment and are discharged? Enough to have a final heart attack or stroke?,Neutral
"I do be coughing tho
Edit: now I’m coughing harder",Negative
https://youtube.com/shorts/NMsYSYzcNiw?feature=share,Neutral
"Would be interesting to remake this video for the Delta variant. I had the delta strain and everything happened a lot more quickly than stated in this video. I instantly had horrendous muscle aches, nausea and a fever from day 1. Smell and taste became really distorted from day 2 onwards. Fever subsided by day 3. Dry cough and mild shortness of breath started on day 5. Felt okay after about 10/11 days. This was with no vaccine either as it wasn't available for my age at the time. Never had any kind of health problem before so was truly quite terrifying, feel so thankful to be alive.",Positive
"https://youtube.com/c/YouQariaShorts
Çare ur kids",Neutral
🤕,Neutral
This video isn’t half trying to scare people. You are more likely to die in your own home from an accident. Where’s the scary video for that ?,Positive
None of the first five happened to me thx god I only couldn't walk,Positive
"Remember the bible says our tounge is the steerage of our ship so we should never say bad things about ourself. Instead we should say things like, ""I don't have covid and I'm not dying in Jesus' name."" ""I'm not poor in Jesus' name."" We can speak health and healing into our loved ones lives in Jesus' name too. ""My son is not sick in Jesus' name.""",Positive
Completely recovered?  What research backs up this claim?,Positive
I just lost my sense of taste today like my mom 🥵🥵🥵,Neutral
"https://youtu.be/N902TQbKuKY
SYMPTOMS",Neutral
"1 Corinthians 15:1-4

Moreover, brethren, I declare unto you the gospel which I preached unto you, which also ye have received, and wherein ye stand;
2 By which also ye are saved, if ye keep in memory what I preached unto you, unless ye have believed in vain.
3 For I delivered unto you first of all that which I also received, how that Christ died for our sins according to the scriptures;
4 And that he was buried, and that he rose again the third day according to the scriptures:",Positive
It’s funny how it’s only the double vaccinated who are getting sick,Negative
Tactical genocide.,Neutral
Pls Answer me. Can a 16 Year old boy have a Covid? And what most age covid 19 hit?,Positive
up till now still doesn't make clear explanation on how did this pandemic started and who is responsible for it🤔🙄,Positive
Covid kills you in two weeks?!,Neutral
Kinda doesn't help when your whole family doesn't believe you,Positive
"I did homeschool for a school year in 2020, and now it’s 2021, go back to school, and caught delta Covid. Jesus.",Neutral
we all clicked on this video because we were coughing lol,Positive
"Just wanted to comment. It's been 6 days since i tested Covid positive. Although it started off mild the one thing that has been absolutely excruciating is the lower back pain. Utter agony with it. I haven't been vaccinated and was in the mindset of its like flu... I can assure anyone sceptical (like i was) that there was likely not much too it that there definitely is. This is nothing like anything I've had before. There are so many symptoms as well as the ones you see most of. The lack of taste and smell is much harder to deal with than you may imagine. When you already feel very weak and then you can't taste anything you start to avoid eating anything. It's a bad vicious circle. For me personally, the worst of all has been this back pain especially last night when i coughed, heard a loud pop and passed out from the pain. I can only assume i have popped a disc back in to place as today the whole back pain has eased. If you feel anything, trust me, you will definitely know when you have it, just please take it easy and stay away from people. Keep biscuits or other sweet things in your house.... You can sense the sweetness but not taste it and its the only things I've managed to eat in 6 days. That and fresh orange juice. For anyone just thinking it's like any other bug.... It's really not.",Negative
These symptoms also could mean you are in love.,Positive
How is here after you got Covid,Neutral
"Trust and serve God The Son 
King Christ Jesus and defeat any 
weapon satan king of Hell has formed
against you yours and your soul eternal.",Neutral
"Currently on day 6 myself, only symptoms are some slight back pain, my smell is gone but I also feel congested so not sure if it's that or covid, I can still taste fine, my body felt weak and tired around day 1-3. I have a stuffy nose and maybe an occasional sneeze here and there, otherwise still good. Can breathe just fine.",Positive
"I love watching Maga losers die daily.    
They are making America great again.   
Buy dying !!!!!!!!     Keep up the good work morons. 
Don’t get vaccinated.    Thank you smucks",Positive
Flu like symptoms !!!,Neutral
"yeah, yeah, and yes that too.",Neutral
Both my tests just came out positive. Now I’m going to get a proper test test. I’m scared,Positive
Is this propaganda?1🤔,Neutral
I want covid,Neutral
"I was trying to get more information on safety of vaccine cov19 the new report that vaccine is reported 100% not 90 or 70 but 100% safe really makes me wonder now. Regular aspirins,flu shots  and even cough syrup just to name a few for common colds have multiple warnings and lists of possible side effects will scare you if read the  all the inserts. They've been around for decades but still not listed as 100%safe for every person. Whats in cov vaccine that researchers can guarantee 100% safe and why haven't they done that with other vaccines and meds?",Positive
Thank you so much Dr.Anii for helping me get rid of my Hsv1&2 virus I feel so happy sharing my testimony because there's Nothing better than having a sound good health I will always tell people about you because you have done so much for me you are truly a God sent 💕💕keep saving lives Sir🌹💐,Positive
"I’m on my 9th day, been having fevers, vomiting, dry cough, shortness of breath, lost my taste and smell.",Negative
Oh no,Neutral
"Finally am healthy again i thank God for using Dr osazee to cure my sickness, on YouTube keep on saving lives,god bless you sir",Positive
"Project Veritas:
https://youtube.com/watch?v=obdI7tgKLtA&feature=share",Neutral
"Me, my older brother and our auntie tested positive for covid 19, i rushed my auntie to the hospital last september 19 because her oxygen saturation is too low, she is now intubated and so far her vital signs are stable. Please pray for us and for the fast recovery of my auntie. Covid-19 is not a joke, if you have difficulty of breathing don’t hesitate to tell it, don’t think about the expenses, life is more important than anything else. 🙏🙏🙏",Positive
"All I had was diarrhea and a bad headache. I felt like shit for the first couple days, everyone gets it differently. This video didn’t help me at all figuring out if it’s gone",Negative
WHY ARE ALOT OF THE COVID-19 SYMPTOMS VIDEO'S IN CARTOON FORM? WHAT A JOKE!,Neutral
I'm vaccinated but I'm afraid I have covid now. I can't smell or taste anything :( I thought it was sinus but I'm getting tested tom..,Negative
"Not sure if it was COVID or sinus infection. First day I was restless, fatigued, and chills. Second day I experienced diarrhea, headache, and a nose burning sensation. Most of the time I struggled to eat because food didn’t seem appealing. I was sweating a lot the first two nights I slept. I’m feeling okay now. Also, I did lose my smell. After nine days I’m starting to feel like myself. Y’all be safe and take care of your body",Positive
"Having covid 19 will either go two ways, you will be either sick for an entire week or two or it will just simply kill you.",Negative
"Google ""Who received the largest criminal fine in history?""",Positive
Pretty sure I got it😐,Positive
... and they're still falling for it!!! XD,Neutral
Fucking China,Negative
"I'm a nurse and work in a skilled nursing facility.  I was one of the 1st people to be vaccinated last year and still tested positive 2 days ago. I have never experienced prolonged muscle ache like this in my life, I have  no any other symptoms.  It could have been worse than this if I had opted not to be vaccinated. I will encourage us all to get the vaccine and follow CDC guidelines. Covid 19 is real!",Positive
"Currently have covid, this stuff is no joke. Breathing feels like a chore, had a panic attack cause I couldn’t get enough air in.",Neutral
If I’m sweating while I sleep should I take the blanket off even tho My room is cold ?,Negative
I was exposed for 6 days. On the 7th I went to work and increasingly through the day got muscle achiness. By the end of the day I had problems standing up feeling so sore and with low grade fever. The next 2 weeks I'd start the day feeling fine. Then fever would set in and lead to chest pain. I got very bad eye pain mostly with light and motion sensitivity.  Some diarrhea. No appetite. Loss of taste later. Then a cough settled in and I recovered but still have an icky cough that gets worse in the morning and night. Appetite still is pretty low and I lost 4 lbs in 2 weeks.,Negative
Bro I think I have covid.Good health to all of you,Neutral
I lost both of my grandparents a week apart to this in March. It’s been rough. My heart goes out to anyone dealing with this.,Negative
My body - my choice.   Reject the vaccine mandates!,Neutral
Uh oh,Neutral
I'm not here for a long time but I am here for a good time so I won't let fear of the inevitable get in the way of that God speed everyone,Positive
My body - my choice.   Reject the vaccine mandates!,Neutral
I starting to think I have corona,Neutral
I have Covid Right Now.,Positive
Its flu season again better lock everything down and destroy freedom once and for all.,Positive
"Damn the nausea, diarrhea and shortness of breath was the worst for me. 8 months later I'm struggling to regain the weight I lost 😔",Negative
My friend just died after his second shot.  Make sure you get your blood tested for G6PD and other allergies.  You will not know you have any of these issues unless you ask for the specific blood test. Having Covid or taking the vaccine might not be good for you. Talk to your doctor to make sure you are not allergic to anything in the vaccine or you will not experience blood clotting.,Positive
I'm scared,Neutral
This is all fear mongering,Neutral
"From Disney World Cast Members: The real ""truth"" about this virus and why many won't take it yet.....
https://m.youtube.com/watch?v=LmS5Re3AqVw",Positive
I got sick but I’m not sure if it’s covid so im watching this,Negative
shit not that damn bad,Negative
Would be helpful to discuss treatment. What can patients do while they are at home and not ill enough to be admitted.,Positive
Day 8 for me still no taste or smell 😩😩 I just wanna eat and it taste like SOMETHING,Neutral
"I made a coconut oil marijuana extract at home and it helped more than anything else I had access to. It fixed my sore throat, diarrhea, vomiting, sleep deprivation and gave me an appetite which gave me more energy. I was in a tiny town in Mexico with no insurance. This saved my life!",Positive
Loss my sense of smell and taste,Neutral
Was rapid heartbeat one,Neutral
These studies are from wuhan? I don’t believe any of it.,Neutral
Me and my Family got covid 1 month ago and we are not fully recover . Pls pray for us,Neutral
Wuhan University. Go figure.,Neutral
"I have a headache, mild cough, some body aches that come and go, some sinus pain, and a constant lingering strange smell (kinda metallic, or like wet towels or something.) Day 4 here. Not fun.",Positive
Anyone that gets the first symptoms should have a 3 day binge drink pretty sure it kills the infection.,Positive
"When 2021 ends and you see "" tutorial complete"" In the sky:",Positive
what tf is this ive been feeling this for 3 days,Neutral
Why they don't wear masks,Neutral
Another symptom is insomnia,Neutral
"Soooo, suddenly everything just stops… okkkk",Neutral
I just got tested 3 days ago and I’m positive it’s really bad my fever is 104 since day one I’m praying that I just don’t end up in hospital because today I started to have difficulty breathing 😢,Negative
For some reason I can't  taste or smell and my throat hurts everytime I eat (swallowing),Neutral
"The most useless measurements in the entire planet earth is Celsius . Kilometers , thanks metric system",Positive
Fully vaccinated and I’m on day 3-4 exactly as described. Hope I don’t get worse.,Negative
Fuck,Negative
Currently tested positive day after my birthday.,Positive
"Don't freak out, Covid works in different ways and this video I feel is a little much. I tested positive and only have a headache, eye soreness, cloudy head, and sore throat.",Positive
Yea -- I really trust information coming out of China.   Great study.,Positive
Love my fucking life,Negative
Just found out I got corona maybe ill make it lol,Positive
soooooo....no phlegm,Neutral
"It’s been 2 days since being with someone with covid all day and I have: joint pain, throat on fire, dizziness, tiredness, weakness and hella shortness of breath. The cough is here and there soooo you tell me",Neutral
I pray for all of you guys and your families the best of health’s!,Positive
"Just tested positive today, the whole school system in my city is messed up it’s like they don’t even care. I went to the nurses office and they told me there was over 60 cases in the school, crazy. Hopefully I recover. Keep me in your prayers.",Negative
Holy shit. I have Covid. 😭,Negative
"@ 1:17  DAY 4  (36-37 Degrees C is 96.8 to 98.6 F)  And then on Day 5, they show a guy shivering with a temperature of 37.2 (98.96 F)... Seriously? Maybe look for a better set of studies (.Or just say no temperature for the first 4 Days!) and on the fifth day, you may feel a chill.",Positive
Sle,Neutral
I am having all those symptoms I have actually been throwing up to  😰,Neutral
My only fear is shortness of breath. I’m glad I got the vaccine to at least have mild symptoms if I do get it.,Positive
Don't get the shoot 8 of  my family members got it three days ago and all died,Neutral
Wuhan hospital had only 56 patients ironic,Positive
I just gotta stuffy nose,Neutral
"Fuck this shit man, I got the common symptoms of covid. My throat is itchy as fuck and I lm so tired and my body is really heavy. I don't wanna miss my school because its real hard. Let's just hope we all get better and this pandemic will slowly disperse away.",Negative
I am so grateful to dr osazee on YouTube who cured me from hsv_2 with his effective herbal medicine may God bless you sir you are truly a man of your world,Positive
i have been sick for more than 2 weeks i still have a cough do i still have covid?,Negative
"1 Corinthians 15: 1-4 KJV ❤️
TRUST IN THE BLOOD OF OUR LORD JESUS CHRIST!",Neutral
I feel like I just hammered an energy drink and my uncle has. COVID,Neutral
watching this because i’m a hypochondriac with a sore throat who is also vaccinated,Neutral
I just tested positive for coronavirus today wish me luck 🙏🏾,Positive
Fake,Negative
I have only 2 if these symptoms stuffy nose and throat problems,Neutral
Utube please iam begging u to stop with these ads there annoying  to no end and I will not buy any product advertised  on TV or utube because of being annoyed by them enough is enough,Negative
"I find it repulsive, the very one's who are NOT required to take the 
toxic JAB, are those who work for USPS (the same people who helped rig 
an election for this illegitimate administration) ... plus Congress 
themselves ... and those who work for the CDC and WHO

Don't believe me ??  LOOK IT UP .",Positive
Thanks to Doctor oseiwe on YouTube for curing me of sore throat and now it's completely gone🙏🙏,Positive
"These are examples of the 1% of people that needed hospitalizations, not the 99% that stayed home. This information is bias to just promote fear.",Neutral
"I currently have covid 19 or the delta. My test came back negative today. So, they said to take another one on Monday. I know I have it I showing all the symptoms. Praying for a speedy recovery 🙏 💜",Negative
umm this is like totaly wrong,Negative
"The sore throat in the morning is the worst fucking pain ever, feels like your swallowing barbed wire",Negative
Wow if this didn’t scare me 😟,Positive
China needs to pay,Neutral
Hi everybody now I have trouble breathing and i cant swallow it hearts i dont throw up i im choughing im not sweaty i have a headache now im gonna ask my mom to go to the hospital pls wish me i dont have corona pray for me and I pray for you to..........,Negative
I dont have diarrhea even  tho I have sick ://,Negative
"*bruh i literally have cough and block nose rn Bruh, but its not covid i dont go outside *",Neutral
6th day of Covid and I am sweating non-stop. Who else have this symptoms?,Neutral
I'm so scared,Neutral
"If you dies and you’re reading this?

Rip",Neutral
Guess I’m good lol,Positive
my dad died in day 28,Neutral
